invoiceno,invoice_date,customerid,country,total_revenue,is_return,year_month
565579,2011-09-05 12:35:00,18283.0,United Kingdom,134.9,False,2011-09
565580,2011-09-05 12:36:00,13851.0,United Kingdom,1298.18,False,2011-09
565583,2011-09-05 12:41:00,12816.0,Poland,253.55,False,2011-09
565584,2011-09-05 13:10:00,14243.0,United Kingdom,315.17,False,2011-09
565585,2011-09-05 13:22:00,16172.0,United Kingdom,306.82,False,2011-09
565586,2011-09-05 13:22:00,16172.0,United Kingdom,33.04,False,2011-09
565587,2011-09-05 13:38:00,12727.0,France,537.3,False,2011-09
565588,2011-09-05 13:50:00,16918.0,United Kingdom,299.67,False,2011-09
565589,2011-09-05 13:52:00,17450.0,United Kingdom,691.1999999999999,False,2011-09
565590,2011-09-05 13:53:00,16029.0,United Kingdom,324.5,False,2011-09
565591,2011-09-05 13:54:00,16029.0,United Kingdom,177.60000000000002,False,2011-09
565592,2011-09-05 13:54:00,16029.0,United Kingdom,480.00000000000006,False,2011-09
565593,2011-09-05 14:07:00,17612.0,United Kingdom,344.07,False,2011-09
565594,2011-09-05 14:11:00,13510.0,United Kingdom,312.49,False,2011-09
565595,2011-09-05 14:13:00,13192.0,United Kingdom,447.62,False,2011-09
565596,2011-09-05 14:27:00,16444.0,United Kingdom,301.32,False,2011-09
565598,2011-09-05 14:30:00,14842.0,United Kingdom,213.04000000000002,False,2011-09
565610,2011-09-05 14:56:00,14849.0,United Kingdom,357.34,False,2011-09
565611,2011-09-05 14:57:00,14849.0,United Kingdom,401.94,False,2011-09
565612,2011-09-05 15:17:00,12616.0,France,457.7,False,2011-09
565613,2011-09-05 15:19:00,13744.0,United Kingdom,263.2,False,2011-09
565614,2011-09-05 15:20:00,17309.0,United Kingdom,82.75,False,2011-09
565616,2011-09-05 15:26:00,15238.0,United Kingdom,472.64,False,2011-09
565618,2011-09-05 15:40:00,15974.0,United Kingdom,347.88,False,2011-09
565631,2011-09-05 15:49:00,14680.0,United Kingdom,1226.16,False,2011-09
565643,2011-09-05 15:56:00,13468.0,United Kingdom,356.75,False,2011-09
565644,2011-09-05 15:56:00,15491.0,United Kingdom,299.16,False,2011-09
565648,2011-09-05 16:22:00,18196.0,United Kingdom,238.35,False,2011-09
565649,2011-09-05 16:27:00,16712.0,United Kingdom,482.8,False,2011-09
565664,2011-09-05 17:36:00,13211.0,United Kingdom,775.94,False,2011-09
565665,2011-09-05 17:44:00,15856.0,United Kingdom,488.21,False,2011-09
565667,2011-09-06 08:34:00,17449.0,United Kingdom,174.86,False,2011-09
565668,2011-09-06 09:15:00,15291.0,United Kingdom,378.75,False,2011-09
565669,2011-09-06 09:18:00,17560.0,United Kingdom,149.12,False,2011-09
565670,2011-09-06 09:23:00,14944.0,United Kingdom,656.46,False,2011-09
565672,2011-09-06 09:34:00,17700.0,United Kingdom,556.26,False,2011-09
565673,2011-09-06 09:45:00,14441.0,United Kingdom,340.56,False,2011-09
565674,2011-09-06 09:49:00,15271.0,United Kingdom,224.28,False,2011-09
565675,2011-09-06 09:51:00,15513.0,United Kingdom,2184.59,False,2011-09
565676,2011-09-06 09:53:00,15513.0,United Kingdom,238.68,False,2011-09
565677,2011-09-06 10:04:00,15521.0,United Kingdom,192.4,False,2011-09
565678,2011-09-06 10:04:00,15521.0,United Kingdom,17.4,False,2011-09
565679,2011-09-06 10:12:00,15199.0,United Kingdom,310.6,False,2011-09
565680,2011-09-06 10:27:00,14560.0,United Kingdom,100.8,False,2011-09
565682,2011-09-06 10:42:00,14796.0,United Kingdom,835.95,False,2011-09
565684,2011-09-06 10:46:00,16455.0,United Kingdom,189.6,False,2011-09
565685,2011-09-06 10:53:00,15671.0,United Kingdom,638.4000000000001,False,2011-09
565723,2011-09-06 11:29:00,14408.0,United Kingdom,301.80000000000007,False,2011-09
565724,2011-09-06 11:53:00,16168.0,United Kingdom,185.0,False,2011-09
565725,2011-09-06 11:55:00,13949.0,United Kingdom,537.9,False,2011-09
565726,2011-09-06 11:58:00,14360.0,United Kingdom,1134.69,False,2011-09
565727,2011-09-06 11:58:00,13158.0,United Kingdom,332.89,False,2011-09
565728,2011-09-06 12:00:00,17716.0,United Kingdom,549.7,False,2011-09
565729,2011-09-06 12:01:00,17716.0,United Kingdom,25.200000000000003,False,2011-09
565730,2011-09-06 12:02:00,14715.0,United Kingdom,347.3,False,2011-09
565731,2011-09-06 12:02:00,17716.0,United Kingdom,125.0,False,2011-09
565732,2011-09-06 12:10:00,17068.0,United Kingdom,257.8,False,2011-09
565733,2011-09-06 12:11:00,16359.0,United Kingdom,164.4,False,2011-09
565734,2011-09-06 12:15:00,17191.0,United Kingdom,387.26,False,2011-09
565735,2011-09-06 12:25:00,16904.0,United Kingdom,15.0,False,2011-09
565736,2011-09-06 12:27:00,13784.0,United Kingdom,155.51999999999998,False,2011-09
565737,2011-09-06 12:27:00,16400.0,United Kingdom,303.93,False,2011-09
565738,2011-09-06 12:30:00,14667.0,United Kingdom,582.8,False,2011-09
565740,2011-09-06 12:31:00,15189.0,United Kingdom,430.32,False,2011-09
565741,2011-09-06 12:32:00,15189.0,United Kingdom,354.62,False,2011-09
565747,2011-09-06 12:38:00,14239.0,United Kingdom,315.65,False,2011-09
565748,2011-09-06 12:38:00,14156.0,EIRE,4005.35,False,2011-09
565749,2011-09-06 12:44:00,14156.0,EIRE,228.84,False,2011-09
565750,2011-09-06 12:48:00,14208.0,United Kingdom,151.74,False,2011-09
565751,2011-09-06 12:56:00,16393.0,United Kingdom,258.64,False,2011-09
565753,2011-09-06 13:11:00,13538.0,United Kingdom,99.0,False,2011-09
565754,2011-09-06 13:11:00,15462.0,United Kingdom,64.8,False,2011-09
565756,2011-09-06 13:20:00,18230.0,United Kingdom,503.08000000000004,False,2011-09
565757,2011-09-06 13:29:00,17339.0,United Kingdom,183.36,False,2011-09
565758,2011-09-06 13:29:00,16928.0,United Kingdom,199.29999999999998,False,2011-09
565759,2011-09-06 13:46:00,12720.0,Germany,358.84000000000003,False,2011-09
565760,2011-09-06 13:47:00,12720.0,Germany,16.5,False,2011-09
565763,2011-09-06 14:09:00,14739.0,United Kingdom,939.96,False,2011-09
565765,2011-09-06 14:19:00,12526.0,Germany,520.3,False,2011-09
565766,2011-09-06 14:23:00,17841.0,United Kingdom,591.86,False,2011-09
565768,2011-09-06 14:29:00,14040.0,United Kingdom,262.40000000000003,False,2011-09
565769,2011-09-06 14:32:00,16175.0,United Kingdom,300.7,False,2011-09
565776,2011-09-06 14:38:00,15311.0,United Kingdom,724.01,False,2011-09
565777,2011-09-06 14:53:00,12569.0,Germany,106.80000000000001,False,2011-09
565778,2011-09-06 15:04:00,17460.0,United Kingdom,159.85000000000002,False,2011-09
565779,2011-09-06 15:14:00,15804.0,United Kingdom,477.93,False,2011-09
565780,2011-09-06 15:30:00,13130.0,United Kingdom,64.0,False,2011-09
565781,2011-09-06 15:34:00,13098.0,United Kingdom,701.38,False,2011-09
565782,2011-09-06 15:48:00,12748.0,United Kingdom,303.92,False,2011-09
565783,2011-09-06 15:53:00,13122.0,United Kingdom,18.72,False,2011-09
565784,2011-09-06 16:02:00,15089.0,United Kingdom,359.05,False,2011-09
565785,2011-09-06 16:57:00,12461.0,Switzerland,200.0,False,2011-09
565788,2011-09-07 08:18:00,13210.0,United Kingdom,353.48,False,2011-09
565790,2011-09-07 09:15:00,16767.0,United Kingdom,591.14,False,2011-09
565791,2011-09-07 09:33:00,16029.0,United Kingdom,189.60000000000002,False,2011-09
565792,2011-09-07 09:37:00,14397.0,United Kingdom,180.12,False,2011-09
565793,2011-09-07 09:40:00,16029.0,United Kingdom,177.60000000000002,False,2011-09
565794,2011-09-07 09:45:00,16029.0,United Kingdom,567.6,False,2011-09
565795,2011-09-07 09:57:00,17481.0,United Kingdom,260.63,False,2011-09
565796,2011-09-07 10:07:00,14916.0,United Kingdom,266.48,False,2011-09
565800,2011-09-07 10:23:00,14911.0,EIRE,809.0699999999999,False,2011-09
565801,2011-09-07 10:28:00,12685.0,France,549.24,False,2011-09
565802,2011-09-07 10:36:00,17573.0,United Kingdom,174.71,False,2011-09
565803,2011-09-07 10:38:00,17735.0,United Kingdom,871.25,False,2011-09
565805,2011-09-07 10:51:00,18229.0,United Kingdom,348.0,False,2011-09
565806,2011-09-07 10:51:00,15594.0,United Kingdom,520.31,False,2011-09
565807,2011-09-07 10:55:00,14334.0,United Kingdom,315.2,False,2011-09
565808,2011-09-07 10:56:00,16843.0,United Kingdom,23.0,False,2011-09
565835,2011-09-07 11:32:00,14452.0,United Kingdom,127.37,False,2011-09
565836,2011-09-07 11:41:00,17511.0,United Kingdom,3200.28,False,2011-09
565838,2011-09-07 11:43:00,15071.0,United Kingdom,393.40000000000003,False,2011-09
565839,2011-09-07 11:46:00,13186.0,United Kingdom,313.6,False,2011-09
565842,2011-09-07 12:10:00,13808.0,United Kingdom,149.64000000000001,False,2011-09
565844,2011-09-07 12:19:00,17442.0,United Kingdom,331.24,False,2011-09
565845,2011-09-07 12:21:00,14709.0,United Kingdom,588.3000000000001,False,2011-09
565846,2011-09-07 12:41:00,14606.0,United Kingdom,121.5,False,2011-09
565849,2011-09-07 12:50:00,14309.0,United Kingdom,323.68,False,2011-09
565850,2011-09-07 12:55:00,14530.0,United Kingdom,524.85,False,2011-09
565851,2011-09-07 13:06:00,14911.0,EIRE,637.29,False,2011-09
565853,2011-09-07 13:19:00,13756.0,United Kingdom,413.99,False,2011-09
565854,2011-09-07 13:22:00,12490.0,France,1035.82,False,2011-09
565855,2011-09-07 13:30:00,15114.0,United Kingdom,324.96,False,2011-09
565856,2011-09-07 14:09:00,17345.0,United Kingdom,155.8,False,2011-09
565857,2011-09-07 14:13:00,14911.0,EIRE,1464.58,False,2011-09
565858,2011-09-07 14:30:00,17949.0,United Kingdom,534.24,False,2011-09
565859,2011-09-07 14:40:00,16818.0,United Kingdom,426.07,False,2011-09
565860,2011-09-07 14:41:00,12748.0,United Kingdom,9.36,False,2011-09
565861,2011-09-07 14:47:00,17368.0,United Kingdom,20.8,False,2011-09
565862,2011-09-07 14:56:00,15885.0,United Kingdom,349.35,False,2011-09
565863,2011-09-07 15:00:00,17422.0,United Kingdom,402.79,False,2011-09
565865,2011-09-07 15:07:00,12637.0,France,1304.7,False,2011-09
565870,2011-09-07 15:10:00,16828.0,United Kingdom,15.0,False,2011-09
565877,2011-09-07 15:13:00,15189.0,United Kingdom,304.24,False,2011-09
565901,2011-09-07 15:34:00,13798.0,United Kingdom,1094.9,False,2011-09
565914,2011-09-07 15:43:00,18093.0,United Kingdom,89.64,False,2011-09
565915,2011-09-07 15:52:00,15752.0,United Kingdom,480.52,False,2011-09
565916,2011-09-07 16:00:00,14156.0,EIRE,504.35,False,2011-09
565918,2011-09-07 16:27:00,13249.0,United Kingdom,127.73,False,2011-09
565920,2011-09-08 08:56:00,15298.0,United Kingdom,591.02,False,2011-09
565921,2011-09-08 09:13:00,13889.0,United Kingdom,416.90000000000003,False,2011-09
565922,2011-09-08 09:51:00,14116.0,United Kingdom,308.9,False,2011-09
565923,2011-09-08 10:00:00,17567.0,United Kingdom,590.4,False,2011-09
565924,2011-09-08 10:01:00,13026.0,United Kingdom,360.48,False,2011-09
565926,2011-09-08 10:02:00,13305.0,United Kingdom,310.2,False,2011-09
565929,2011-09-08 10:11:00,15488.0,United Kingdom,91.32000000000001,False,2011-09
565930,2011-09-08 10:32:00,12685.0,France,1057.18,False,2011-09
565931,2011-09-08 10:35:00,12683.0,France,404.31,False,2011-09
565932,2011-09-08 10:35:00,16418.0,United Kingdom,222.45000000000002,False,2011-09
565933,2011-09-08 10:43:00,15885.0,United Kingdom,15.0,False,2011-09
565934,2011-09-08 10:45:00,18222.0,United Kingdom,443.0,False,2011-09
565936,2011-09-08 10:49:00,15653.0,United Kingdom,829.4399999999999,False,2011-09
565937,2011-09-08 10:52:00,13468.0,United Kingdom,126.74,False,2011-09
565967,2011-09-08 11:27:00,14646.0,Netherlands,1944.6,False,2011-09
565971,2011-09-08 11:27:00,13571.0,United Kingdom,282.68,False,2011-09
565975,2011-09-08 11:28:00,14646.0,Netherlands,2.08,False,2011-09
565990,2011-09-08 11:44:00,13577.0,United Kingdom,371.7,False,2011-09
565993,2011-09-08 11:46:00,13013.0,United Kingdom,303.3,False,2011-09
565994,2011-09-08 11:46:00,13244.0,United Kingdom,121.74000000000001,False,2011-09
565995,2011-09-08 11:48:00,16076.0,United Kingdom,418.34,False,2011-09
566001,2011-09-08 11:53:00,13700.0,United Kingdom,14.99,False,2011-09
566005,2011-09-08 11:56:00,16426.0,United Kingdom,161.69,False,2011-09
566006,2011-09-08 12:01:00,13018.0,United Kingdom,286.86,False,2011-09
566008,2011-09-08 12:04:00,16426.0,United Kingdom,153.99,False,2011-09
566009,2011-09-08 12:04:00,16076.0,United Kingdom,51.839999999999996,False,2011-09
566010,2011-09-08 12:05:00,13700.0,United Kingdom,390.47,False,2011-09
566013,2011-09-08 12:16:00,17004.0,United Kingdom,1006.4,False,2011-09
566014,2011-09-08 12:16:00,14688.0,United Kingdom,355.08000000000004,False,2011-09
566015,2011-09-08 12:19:00,16426.0,United Kingdom,45.78,False,2011-09
566016,2011-09-08 12:20:00,15144.0,United Kingdom,591.9,False,2011-09
566017,2011-09-08 12:27:00,13330.0,United Kingdom,412.71,False,2011-09
566018,2011-09-08 12:42:00,13137.0,United Kingdom,473.29,False,2011-09
566019,2011-09-08 12:44:00,17243.0,United Kingdom,441.49,False,2011-09
566020,2011-09-08 12:47:00,13925.0,United Kingdom,132.7,False,2011-09
566021,2011-09-08 12:47:00,15306.0,United Kingdom,312.45,False,2011-09
566022,2011-09-08 12:47:00,13925.0,United Kingdom,49.5,False,2011-09
566023,2011-09-08 12:48:00,12955.0,United Kingdom,496.44,False,2011-09
566024,2011-09-08 12:51:00,13871.0,United Kingdom,538.4,False,2011-09
566025,2011-09-08 12:55:00,17634.0,United Kingdom,159.79,False,2011-09
566026,2011-09-08 12:56:00,15618.0,United Kingdom,74.4,False,2011-09
566027,2011-09-08 12:57:00,15618.0,United Kingdom,121.81,False,2011-09
566028,2011-09-08 12:58:00,13848.0,United Kingdom,320.0,False,2011-09
566033,2011-09-08 13:07:00,16031.0,United Kingdom,243.31,False,2011-09
566035,2011-09-08 13:17:00,12839.0,United Kingdom,413.58,False,2011-09
566037,2011-09-08 13:26:00,13249.0,United Kingdom,291.84000000000003,False,2011-09
566038,2011-09-08 13:26:00,14511.0,United Kingdom,191.73000000000002,False,2011-09
566039,2011-09-08 13:38:00,14223.0,United Kingdom,334.54,False,2011-09
566040,2011-09-08 13:38:00,12540.0,Spain,459.99,False,2011-09
566041,2011-09-08 13:48:00,13814.0,Germany,961.58,False,2011-09
566042,2011-09-08 13:53:00,17811.0,United Kingdom,182.9,False,2011-09
566043,2011-09-08 13:54:00,13769.0,United Kingdom,421.18,False,2011-09
566044,2011-09-08 13:55:00,13769.0,United Kingdom,25.200000000000003,False,2011-09
566045,2011-09-08 13:57:00,15400.0,United Kingdom,105.0,False,2011-09
566046,2011-09-08 14:02:00,12971.0,United Kingdom,78.9,False,2011-09
566047,2011-09-08 14:19:00,17370.0,United Kingdom,117.36,False,2011-09
566048,2011-09-08 14:21:00,16558.0,United Kingdom,322.77,False,2011-09
566049,2011-09-08 14:28:00,15730.0,United Kingdom,309.79,False,2011-09
566050,2011-09-08 14:35:00,13854.0,United Kingdom,324.0,False,2011-09
566051,2011-09-08 14:42:00,15198.0,United Kingdom,86.0,False,2011-09
566052,2011-09-08 14:53:00,13199.0,United Kingdom,186.32,False,2011-09
566053,2011-09-08 14:57:00,14410.0,United Kingdom,120.97999999999999,False,2011-09
566054,2011-09-08 15:04:00,12592.0,Germany,205.8,False,2011-09
566055,2011-09-08 15:05:00,15453.0,United Kingdom,227.79,False,2011-09
566056,2011-09-08 15:08:00,14410.0,United Kingdom,4.11,False,2011-09
566057,2011-09-08 15:16:00,17997.0,United Kingdom,174.07,False,2011-09
566058,2011-09-08 15:16:00,16682.0,United Kingdom,183.92000000000002,False,2011-09
566059,2011-09-08 15:22:00,12569.0,Germany,86.0,False,2011-09
566061,2011-09-08 15:36:00,13267.0,United Kingdom,318.4,False,2011-09
566062,2011-09-08 15:39:00,14522.0,United Kingdom,482.07,False,2011-09
566063,2011-09-08 15:41:00,16011.0,United Kingdom,170.88,False,2011-09
566073,2011-09-08 19:58:00,14562.0,United Kingdom,354.53000000000003,False,2011-09
566074,2011-09-09 08:48:00,12535.0,France,344.9,False,2011-09
566075,2011-09-09 09:03:00,16173.0,United Kingdom,205.67000000000002,False,2011-09
566076,2011-09-09 09:13:00,12449.0,Belgium,1087.7,False,2011-09
566077,2011-09-09 09:38:00,13441.0,United Kingdom,296.64,False,2011-09
566079,2011-09-09 09:52:00,17593.0,United Kingdom,985.62,False,2011-09
566080,2011-09-09 10:05:00,15187.0,United Kingdom,15.0,False,2011-09
566081,2011-09-09 10:09:00,16293.0,United Kingdom,253.99,False,2011-09
566082,2011-09-09 10:09:00,16293.0,United Kingdom,70.6,False,2011-09
566083,2011-09-09 10:10:00,13145.0,United Kingdom,85.92,False,2011-09
566085,2011-09-09 10:12:00,17841.0,United Kingdom,190.57,False,2011-09
566086,2011-09-09 10:16:00,14051.0,United Kingdom,584.4,False,2011-09
566087,2011-09-09 10:24:00,13319.0,United Kingdom,493.4,False,2011-09
566089,2011-09-09 10:31:00,14062.0,United Kingdom,998.8800000000001,False,2011-09
566091,2011-09-09 10:37:00,17870.0,United Kingdom,146.75,False,2011-09
566092,2011-09-09 10:42:00,13823.0,United Kingdom,650.42,False,2011-09
566094,2011-09-09 10:42:00,17965.0,United Kingdom,361.56,False,2011-09
566108,2011-09-09 10:47:00,16027.0,United Kingdom,158.4,False,2011-09
566115,2011-09-09 10:51:00,12674.0,France,425.2,False,2011-09
566117,2011-09-09 10:54:00,17965.0,United Kingdom,15.5,False,2011-09
566123,2011-09-09 11:15:00,15039.0,United Kingdom,322.37,False,2011-09
566124,2011-09-09 11:15:00,16515.0,United Kingdom,262.74,False,2011-09
566162,2011-09-09 11:46:00,15249.0,United Kingdom,282.31,False,2011-09
566163,2011-09-09 11:48:00,12637.0,France,1304.7,False,2011-09
566169,2011-09-09 12:09:00,14414.0,United Kingdom,185.83999999999997,False,2011-09
566170,2011-09-09 12:11:00,12879.0,United Kingdom,140.5,False,2011-09
566171,2011-09-09 12:22:00,18118.0,United Kingdom,161.43,False,2011-09
566172,2011-09-09 12:24:00,17001.0,United Kingdom,322.4,False,2011-09
566173,2011-09-09 12:24:00,12787.0,Netherlands,186.56,False,2011-09
566175,2011-09-09 12:36:00,18237.0,United Kingdom,158.95999999999998,False,2011-09
566178,2011-09-09 12:41:00,16353.0,United Kingdom,141.9,False,2011-09
566184,2011-09-09 13:01:00,16723.0,United Kingdom,165.0,False,2011-09
566186,2011-09-09 13:02:00,16603.0,United Kingdom,296.62,False,2011-09
566188,2011-09-09 13:14:00,14312.0,United Kingdom,192.6,False,2011-09
566189,2011-09-09 13:19:00,17800.0,United Kingdom,151.3,False,2011-09
566190,2011-09-09 13:20:00,12748.0,United Kingdom,211.49,False,2011-09
566191,2011-09-09 13:26:00,14388.0,United Kingdom,442.66,False,2011-09
566192,2011-09-09 13:34:00,14915.0,United Kingdom,165.20000000000002,False,2011-09
566193,2011-09-09 13:37:00,14961.0,United Kingdom,1010.95,False,2011-09
566194,2011-09-09 13:42:00,14711.0,United Kingdom,301.0,False,2011-09
566195,2011-09-09 13:44:00,12433.0,Norway,2608.11,False,2011-09
566196,2011-09-09 13:47:00,14180.0,United Kingdom,148.8,False,2011-09
566198,2011-09-09 13:58:00,18109.0,United Kingdom,393.85,False,2011-09
566199,2011-09-09 14:12:00,14824.0,United Kingdom,441.91,False,2011-09
566200,2011-09-09 14:14:00,16910.0,United Kingdom,111.78,False,2011-09
566201,2011-09-09 14:18:00,15189.0,United Kingdom,98.10000000000001,False,2011-09
566202,2011-09-09 14:22:00,15652.0,United Kingdom,337.74,False,2011-09
566203,2011-09-09 14:47:00,16362.0,United Kingdom,337.75,False,2011-09
566204,2011-09-09 14:58:00,14628.0,United Kingdom,340.38,False,2011-09
566206,2011-09-09 15:00:00,16362.0,United Kingdom,34.650000000000006,False,2011-09
566207,2011-09-09 15:02:00,12830.0,United Kingdom,1210.3200000000002,False,2011-09
566208,2011-09-09 15:03:00,16362.0,United Kingdom,7.65,False,2011-09
566213,2011-09-09 15:09:00,14895.0,United Kingdom,1732.93,False,2011-09
566214,2011-09-09 15:10:00,14895.0,United Kingdom,51.0,False,2011-09
566215,2011-09-09 15:11:00,14895.0,United Kingdom,109.15,False,2011-09
566217,2011-09-09 15:17:00,14096.0,United Kingdom,119.62,False,2011-09
566218,2011-09-09 15:25:00,13079.0,United Kingdom,35.7,False,2011-09
566219,2011-09-09 15:51:00,17426.0,United Kingdom,1001.36,False,2011-09
566220,2011-09-09 15:53:00,15251.0,United Kingdom,2243.7,False,2011-09
566225,2011-09-11 10:35:00,16899.0,United Kingdom,78.1,False,2011-09
566226,2011-09-11 10:39:00,15605.0,United Kingdom,204.60000000000002,False,2011-09
566227,2011-09-11 10:42:00,14258.0,United Kingdom,1912.06,False,2011-09
566228,2011-09-11 10:52:00,13408.0,United Kingdom,889.4000000000001,False,2011-09
566229,2011-09-11 10:53:00,13408.0,United Kingdom,174.84,False,2011-09
566230,2011-09-11 10:57:00,15159.0,United Kingdom,418.84000000000003,False,2011-09
566231,2011-09-11 10:58:00,14837.0,United Kingdom,303.94,False,2011-09
566232,2011-09-11 10:58:00,15159.0,United Kingdom,175.04,False,2011-09
566233,2011-09-11 11:04:00,12635.0,Germany,1005.54,False,2011-09
566234,2011-09-11 11:08:00,15035.0,United Kingdom,252.73000000000002,False,2011-09
566235,2011-09-11 11:17:00,15636.0,United Kingdom,418.06,False,2011-09
566236,2011-09-11 11:19:00,16384.0,United Kingdom,175.4,False,2011-09
566237,2011-09-11 11:24:00,13742.0,United Kingdom,142.9,False,2011-09
566238,2011-09-11 11:24:00,17377.0,United Kingdom,164.42,False,2011-09
566239,2011-09-11 11:26:00,14665.0,United Kingdom,544.52,False,2011-09
566240,2011-09-11 11:29:00,14508.0,United Kingdom,137.56,False,2011-09
566241,2011-09-11 11:30:00,15939.0,United Kingdom,254.76,False,2011-09
566242,2011-09-11 11:56:00,15502.0,United Kingdom,160.6,False,2011-09
566243,2011-09-11 11:57:00,15502.0,United Kingdom,33.9,False,2011-09
566244,2011-09-11 11:58:00,15502.0,United Kingdom,126.00000000000001,False,2011-09
566245,2011-09-11 11:59:00,13426.0,United Kingdom,451.97,False,2011-09
566246,2011-09-11 12:00:00,13941.0,United Kingdom,1028.04,False,2011-09
566247,2011-09-11 12:03:00,16107.0,United Kingdom,316.6,False,2011-09
566248,2011-09-11 12:06:00,13272.0,United Kingdom,140.96,False,2011-09
566249,2011-09-11 12:09:00,13527.0,United Kingdom,482.75,False,2011-09
566250,2011-09-11 12:10:00,15587.0,United Kingdom,344.88,False,2011-09
566251,2011-09-11 12:13:00,12841.0,United Kingdom,220.07,False,2011-09
566253,2011-09-11 12:15:00,13527.0,United Kingdom,11.97,False,2011-09
566254,2011-09-11 12:16:00,13993.0,United Kingdom,384.9,False,2011-09
566255,2011-09-11 12:23:00,13324.0,United Kingdom,1783.24,False,2011-09
566256,2011-09-11 12:27:00,12680.0,France,112.38,False,2011-09
566257,2011-09-11 12:34:00,13324.0,United Kingdom,855.5999999999999,False,2011-09
566258,2011-09-11 12:45:00,13124.0,United Kingdom,1292.21,False,2011-09
566259,2011-09-11 12:45:00,17317.0,United Kingdom,2027.94,False,2011-09
566260,2011-09-11 12:45:00,14212.0,United Kingdom,1070.48,False,2011-09
566261,2011-09-11 12:46:00,13372.0,United Kingdom,378.64,False,2011-09
566262,2011-09-11 12:56:00,15527.0,United Kingdom,277.55,False,2011-09
566264,2011-09-11 13:07:00,14606.0,United Kingdom,97.73,False,2011-09
566265,2011-09-11 13:16:00,18255.0,United Kingdom,103.3,False,2011-09
566266,2011-09-11 13:22:00,17299.0,United Kingdom,309.86,False,2011-09
566267,2011-09-11 13:32:00,12647.0,Germany,356.11,False,2011-09
566268,2011-09-11 13:38:00,13813.0,Germany,292.24,False,2011-09
566269,2011-09-11 13:39:00,17864.0,United Kingdom,272.31,False,2011-09
566270,2011-09-11 13:40:00,16523.0,United Kingdom,848.98,False,2011-09
566271,2011-09-11 13:44:00,14250.0,United Kingdom,1228.83,False,2011-09
566272,2011-09-11 13:51:00,14487.0,United Kingdom,430.21999999999997,False,2011-09
566273,2011-09-11 13:56:00,14720.0,United Kingdom,245.33,False,2011-09
566274,2011-09-11 13:58:00,13884.0,United Kingdom,344.25,False,2011-09
566275,2011-09-11 13:58:00,16549.0,United Kingdom,452.49,False,2011-09
566276,2011-09-11 14:00:00,13450.0,United Kingdom,305.82,False,2011-09
566277,2011-09-11 14:01:00,16796.0,United Kingdom,305.62,False,2011-09
566278,2011-09-11 14:05:00,13614.0,United Kingdom,302.15,False,2011-09
566279,2011-09-11 14:09:00,14432.0,United Kingdom,254.75,False,2011-09
566281,2011-09-11 14:15:00,12748.0,United Kingdom,2026.7,False,2011-09
566282,2011-09-11 14:29:00,15782.0,United Kingdom,1638.3400000000001,False,2011-09
566283,2011-09-11 14:34:00,17838.0,United Kingdom,625.0,False,2011-09
566284,2011-09-11 14:49:00,14825.0,United Kingdom,160.20000000000002,False,2011-09
566285,2011-09-11 14:51:00,13611.0,United Kingdom,535.08,False,2011-09
566286,2011-09-11 14:58:00,14057.0,United Kingdom,331.56,False,2011-09
566287,2011-09-11 15:11:00,17218.0,United Kingdom,133.37,False,2011-09
566288,2011-09-11 15:18:00,12883.0,United Kingdom,291.63,False,2011-09
566289,2011-09-11 15:20:00,15601.0,United Kingdom,231.56,False,2011-09
566290,2011-09-11 15:24:00,14456.0,United Kingdom,818.93,False,2011-09
566291,2011-09-11 15:31:00,12965.0,United Kingdom,771.91,False,2011-09
566292,2011-09-11 15:35:00,13381.0,United Kingdom,520.9,False,2011-09
566293,2011-09-11 15:35:00,14533.0,United Kingdom,408.38,False,2011-09
566294,2011-09-11 15:41:00,15533.0,United Kingdom,449.65999999999997,False,2011-09
566295,2011-09-11 15:44:00,15547.0,United Kingdom,458.43,False,2011-09
566296,2011-09-11 15:47:00,17841.0,United Kingdom,203.08,False,2011-09
566297,2011-09-11 15:50:00,16794.0,United Kingdom,92.38,False,2011-09
566298,2011-09-11 15:52:00,14030.0,United Kingdom,159.31,False,2011-09
566299,2011-09-11 15:59:00,16871.0,United Kingdom,329.44,False,2011-09
566300,2011-09-11 16:05:00,18215.0,United Kingdom,299.34000000000003,False,2011-09
566301,2011-09-11 16:06:00,16474.0,United Kingdom,114.84,False,2011-09
566302,2011-09-11 16:09:00,16474.0,United Kingdom,8.25,False,2011-09
566303,2011-09-12 08:24:00,12997.0,United Kingdom,307.92,False,2011-09
566304,2011-09-12 09:03:00,18158.0,United Kingdom,343.8,False,2011-09
566305,2011-09-12 09:26:00,14110.0,United Kingdom,523.25,False,2011-09
566306,2011-09-12 09:36:00,13265.0,United Kingdom,336.64,False,2011-09
566307,2011-09-12 09:37:00,14307.0,United Kingdom,656.23,False,2011-09
566308,2011-09-12 09:38:00,15865.0,United Kingdom,289.92,False,2011-09
566309,2011-09-12 09:38:00,14307.0,United Kingdom,31.599999999999998,False,2011-09
566310,2011-09-12 09:39:00,15980.0,United Kingdom,1468.58,False,2011-09
566311,2011-09-12 09:41:00,15980.0,United Kingdom,170.1,False,2011-09
566312,2011-09-12 09:43:00,16150.0,United Kingdom,339.83,False,2011-09
566314,2011-09-12 09:57:00,15358.0,United Kingdom,405.86,False,2011-09
